"verb_no","dictionary_stem","present_stem","present_stem2","infinitive_stem","japanese_translation","english_translation","verb_type","verb_aspect","deponent_active","deponent_personal"
"5010","nachapać","nachap","nachap","nachapać","叩く","smack","1","aorist","0","0"
"5011","nachlać","nachl","nachl","nachlać","注ぐ","pour","1","aorist","0","0"
"5012","nachwalić","nachwal","nachwali","nachwalić","賞賛","praise","4","aorist","0","0"
"5013","nachwytać","nachwyt","nachwyt","nachwytać","つかむ","seize","1","aorist","0","0"
"5014","nachylić","nachyl","nachyli","nachylić","傾ける","tilt","4","aorist","0","0"
"5015","nacisnąć","nacisnie","nacisn","nacisnąć","押す","press","3","aorist","0","0"
"5016","naciągnąć","naciągnie","naciągn","naciągnąć","ストレッチ","stretch","3","aorist","0","0"
"5017","naciąć","nacinie","nacin","naciąć","切り刻む","incise","3","aorist","0","0"
"5018","naczytać","naczyt","naczyt","naczytać","読んだ","read","1","aorist","0","0"
"5019","nadarzyć","nadarzy","nadarz","nadarzyć","与える","give","4y","aorist","0","0"
"5020","nadać","nad","nad","nadać","膨張","bloat","1","aorist","0","0"
"5021","nadciągnąć","nadciągnie","nadciągn","nadciągnąć","来て","come","3","aorist","0","0"
"5022","nadciąć","nadcinie","nadcin","nadciąć","スコア","score","3","aorist","0","0"
"5023","nadepnąć","nadepnie","nadepn","nadepnąć","踏む","step on","3","aorist","0","0"
"5024","nadeptać","nadept","nadept","nadeptać","ステップ","step","1","aorist","0","0"
"5025","naderwać","naderw","naderw","naderwać","引き裂く","tear up","1","aorist","0","0"
"5026","nadesłać","nadesł","nadesł","nadesłać","参加する","submit","1","aorist","0","0"
"5027","nadgonić","nadgon","nadgoni","nadgonić","追いつく","catch up","4","aorist","0","0"
"5028","nadjechać","nadjech","nadjech","nadjechać","やってくる","come up","1","aorist","0","0"
"5029","nadliczyć","nadliczy","nadlicz","nadliczyć","合計","add up","4y","aorist","0","0"
"5030","nadmienić","nadmien","nadmieni","nadmienić","言及","mention","4","aorist","0","0"
"5031","nadmuchać","nadmuch","nadmuch","nadmuchać","膨らませる","inflate","1","aorist","0","0"
"5032","nadpisać","nadpis","nadpis","nadpisać","上書き","overwrite","1","aorist","0","0"
"5033","nadpracować","nadpracuje","nadpracuj","nadpracować","働く","to work","denomitive","aorist","0","0"
"5034","nadpłynąć","nadpłynie","nadpłyn","nadpłynąć","電話","call","3","aorist","0","0"
"5035","nadrobić","nadrob","nadrobi","nadrobić","化粧","make up","4","aorist","0","0"
"5036","nadrzeć","nadrzej","nadrzej","nadrzeć","たくさん引き裂く","tear a lot","2","aorist","0","0"
"5037","nadużyć","naduży","naduż","nadużyć","乱用","abuse","4y","aorist","0","0"
"5038","nadwerężyć","nadweręży","nadweręż","nadwerężyć","歪み","strain","4y","aorist","0","0"
"5039","nadwyrężyć","nadwyręży","nadwyręż","nadwyrężyć","歪み","strain","4y","aorist","0","0"
"5040","nadziać","nadzi","nadzi","nadziać","もの","stuff","1","aorist","0","0"
"5041","nadziwić","nadziw","nadziwi","nadziwić","驚かせる","amaze","4","aorist","0","0"
"5042","nadąć","nadnie","nadn","nadąć","膨張","bloat","3","aorist","0","0"
"5043","nadążyć","nadąży","nadąż","nadążyć","ついていく","keep up","4y","aorist","0","0"
"5044","naelektryzować","naelektryzuje","naelektryzuj","naelektryzować","電化","electrify","denomitive","aorist","0","0"
"5045","nafaszerować","nafaszeruje","nafaszeruj","nafaszerować","もの","stuff","denomitive","aorist","0","0"
"5046","nagabnąć","nagabnie","nagabn","nagabnąć","ナグ","nag","3","aorist","0","0"
"5047","nagadać","nagad","nagad","nagadać","バックバイト","backbite","1","aorist","0","0"
"5048","nagrać","nagr","nagr","nagrać","記録","record","1","aorist","0","0"
"5049","nagrodzić","nagrodz","nagrodzi","nagrodzić","褒美","reward","4","aorist","0","0"
"5050","nagromadzić","nagromadz","nagromadzi","nagromadzić","蓄積する","accumulate","4","aorist","0","0"
"5051","nagryzmolić","nagryzmol","nagryzmoli","nagryzmolić","走り書き","scribble","4","aorist","0","0"
"5052","nagrzać","nagrz","nagrz","nagrzać","熱","heat","1","aorist","0","0"
"5053","najebać","najeb","najeb","najebać","いっぱいにする","fill up","1","aorist","0","0"
"5054","najechać","najech","najech","najechać","侵入する","invade","1","aorist","0","0"
"5055","nająć","najnie","najn","nająć","家賃","rent","3","aorist","0","0"
"5056","nakablować","nakabluje","nakabluj","nakablować","有線","wired","denomitive","aorist","0","0"
"5057","nakarmić","nakarm","nakarmi","nakarmić","餌","feed","4","aorist","0","0"
"5058","nakazać","nakaz","nakaz","nakazać","注文","order","1","aorist","0","0"
"5059","nakierować","nakieruje","nakieruj","nakierować","直接","direct","denomitive","aorist","0","0"
"5060","nakleić","nakle","naklei","nakleić","棒","stick","4","aorist","0","0"
"5061","nakreślić","nakreśl","nakreśli","nakreślić","概要","outline","4","aorist","0","0"
"5062","nakryć","nakry","nakr","nakryć","カバー","cover","4y","aorist","0","0"
"5063","nakrzyczeć","nakrzyczej","nakrzyczej","nakrzyczeć","叱る","scold","2","aorist","0","0"
"5064","nakręcić","nakręc","nakręci","nakręcić","撮影する","to shoot","4","aorist","0","0"
"5065","nakurwić","nakurw","nakurwi","nakurwić","くるくるする","curl up","4","aorist","0","0"
"5066","nakłonić","nakłon","nakłoni","nakłonić","誘発する","induce","4","aorist","0","0"
"5067","nalać","nal","nal","nalać","注ぐ","pour","1","aorist","0","0"
"5068","nalepić","nalep","nalepi","nalepić","棒","stick","4","aorist","0","0"
"5069","naliczyć","naliczy","nalicz","naliczyć","充電","charge","4y","aorist","0","0"
"5070","namacać","namac","namac","namacać","接する","touch","1","aorist","0","0"
"5071","namalować","namaluje","namaluj","namalować","ペイント","paint","denomitive","aorist","0","0"
"5072","namaścić","namaśc","namaści","namaścić","油そそがれ","anoint","4","aorist","0","0"
"5073","namienić","namien","namieni","namienić","交換","replace","4","aorist","0","0"
"5074","namierzyć","namierzy","namierz","namierzyć","追跡する","track down","4y","aorist","0","0"
"5075","namotać","namot","namot","namotać","風","wind","1","aorist","0","0"
"5076","namyć","namy","nam","namyć","浸す","soak","4y","aorist","0","0"
"5077","namyślić","namyśl","namyśli","namyślić","考える","think","4","aorist","0","0"
"5078","namówić","namów","namówi","namówić","説く","persuade","4","aorist","0","0"
"5079","namłócić","namłóc","namłóci","namłócić","トランプ","trounce","4","aorist","0","0"
"5080","nanizać","naniz","naniz","nanizać","ストリング","string","1","aorist","0","0"
"5081","naoliwić","naoliw","naoliwi","naoliwić","油","oil","4","aorist","0","0"
"5082","napalić","napal","napali","napalić","火をつくる","make a fire","4","aorist","0","0"
"5083","naparzyć","naparzy","naparz","naparzyć","醸造","brew","4y","aorist","0","0"
"5084","napatoczyć","napatoczy","napatocz","napatoczyć","呼び出す","invoke","4y","aorist","0","0"
"5085","napchać","napch","napch","napchać","塗りつぶし","fill","1","aorist","0","0"
"5086","napełnić","napełn","napełni","napełnić","いっぱいにする","fill up","4","aorist","0","0"
"5087","napierdolić","napierdol","napierdoli","napierdolić","くそ","fuck","4","aorist","0","0"
"5088","napisać","napis","napis","napisać","書きます","write","1","aorist","0","0"
"5089","napiąć","napinie","napin","napiąć","ストレッチ","stretch","3","aorist","0","0"
"5090","napić","nap","napi","napić","飲む","drink","4","aorist","0","0"
"5091","napiętnować","napiętnuje","napiętnuj","napiętnować","ブランド","brand","denomitive","aorist","0","0"
"5092","napocić","napoc","napoci","napocić","汗","sweat","4","aorist","0","0"
"5093","napocząć","napocznie","napoczn","napocząć","切り出す","broach","3","aorist","0","0"
"5094","napoić","napo","napoi","napoić","水","water","4","aorist","0","0"
"5095","napomknąć","napomknie","napomkn","napomknąć","ヒント","hint","3","aorist","0","0"
"5096","napomnieć","napomniej","napomniej","napomnieć","忠告する","admonish","2","aorist","0","0"
"5097","napompować","napompuje","napompuj","napompować","膨らませる","inflate","denomitive","aorist","0","0"
"5098","napotkać","napotk","napotk","napotkać","出会い","encounter","1","aorist","0","0"
"5099","napowietrzyć","napowietrzy","napowietrz","napowietrzyć","空気","air","4y","aorist","0","0"
"5100","napracować","napracuje","napracuj","napracować","働くために","to work","denomitive","aorist","0","0"
"5101","naprawić","napraw","naprawi","naprawić","修正する","to fix","4","aorist","0","0"
"5102","naprać","napr","napr","naprać","歪み","strain","1","aorist","0","0"
"5103","naprowadzić","naprowadz","naprowadzi","naprowadzić","ガイド","guide","4","aorist","0","0"
"5104","naprzykrzyć","naprzykrzy","naprzykrz","naprzykrzyć","わざわざ","bother","4y","aorist","0","0"
"5105","naprężyć","napręży","napręż","naprężyć","締める","tighten","4y","aorist","0","0"
"5106","napuścić","napuśc","napuści","napuścić","手放す","let go","4","aorist","0","0"
"5107","napytać","napyt","napyt","napytać","聞く","ask","1","aorist","0","0"
"5108","napęcznieć","napęczniej","napęczniej","napęcznieć","うねり","swell","2","aorist","0","0"
"5109","napędzić","napędz","napędzi","napędzić","ドライブ","drive","4","aorist","0","0"
"5110","napłynąć","napłynie","napłyn","napłynąć","到着","arrive","3","aorist","0","0"
"5111","naradzić","naradz","naradzi","naradzić","相談する","consult","4","aorist","0","0"
"5112","narazić","naraz","narazi","narazić","公開","expose","4","aorist","0","0"
"5113","narobić","narob","narobi","narobić","作る","make","4","aorist","0","0"
"5114","narodzić","narodz","narodzi","narodzić","生まれ","born","4","aorist","0","0"
"5115","narosnąć","narosnie","narosn","narosnąć","築き上げる","build up","3","aorist","0","0"
"5116","naruszyć","naruszy","narusz","naruszyć","違反","breach","4y","aorist","0","0"
"5117","narwać","narw","narw","narwać","集める","gather","1","aorist","0","0"
"5118","narysować","narysuje","narysuj","narysować","描く","draw","denomitive","aorist","0","0"
"5119","narzucić","narzuc","narzuci","narzucić","課す","impose","4","aorist","0","0"
"5120","nasadzić","nasadz","nasadzi","nasadzić","工場","plant","4","aorist","0","0"
"5121","nasilić","nasil","nasili","nasilić","激化","intensify","4","aorist","0","0"
"5122","naskarżyć","naskarży","naskarż","naskarżyć","不平をいう","complain","4y","aorist","0","0"
"5123","naskoczyć","naskoczy","naskocz","naskoczyć","ジャンプ","jump","4y","aorist","0","0"
"5124","nasmarować","nasmaruje","nasmaruj","nasmarować","潤滑する","lubricate","denomitive","aorist","0","0"
"5125","nasrać","nasr","nasr","nasrać","たわごと","shit","1","aorist","0","0"
"5126","nastarczyć","nastarczy","nastarcz","nastarczyć","十分に","to suffice","4y","aorist","0","0"
"5127","nastawić","nastaw","nastawi","nastawić","設定","set","4","aorist","0","0"
"5128","nastać","nast","nast","nastać","来て","come","1","aorist","0","0"
"5129","nastroić","nastro","nastroi","nastroić","曲","tune","4","aorist","0","0"
"5130","nastręczyć","nastręczy","nastręcz","nastręczyć","配達","deliver","4y","aorist","0","0"
"5131","nastąpić","nastąp","nastąpi","nastąpić","行われる","take place","4","aorist","0","0"
"5132","nasycić","nasyc","nasyci","nasycić","飽和する","saturate","4","aorist","0","0"
"5133","nasypać","nasyp","nasyp","nasypać","振りかける","sprinkle","1","aorist","0","0"
"5134","naszkicować","naszkicuje","naszkicuj","naszkicować","スケッチ","sketch","denomitive","aorist","0","0"
"5135","naszpikować","naszpikuje","naszpikuj","naszpikować","ラード","lard","denomitive","aorist","0","0"
"5136","naszprycować","naszprycuje","naszprycuj","naszprycować","規定する","stipulate","denomitive","aorist","0","0"
"5137","naszukać","naszuk","naszuk","naszukać","探す","search","1","aorist","0","0"
"5138","naszyć","naszy","nasz","naszyć","縫う","sew","4y","aorist","0","0"
"5139","nasączyć","nasączy","nasącz","nasączyć","浸す","soak","4y","aorist","0","0"
"5140","nasłać","nasł","nasł","nasłać","散らかした","strew","1","aorist","0","0"
"5141","nasłuchać","nasłuch","nasłuch","nasłuchać","聞く","listen","1","aorist","0","0"
"5142","natchnąć","natchnie","natchn","natchnąć","インスピレーションを与える","to inspire","3","aorist","0","0"
"5143","natknąć","natknie","natkn","natknąć","出くわす","come across","3","aorist","0","0"
"5144","natrafić","natraf","natrafi","natrafić","探す","find","4","aorist","0","0"
"5145","natrzeć","natrzej","natrzej","natrzeć","こする","rub","2","aorist","0","0"
"5146","natężyć","natęży","natęż","natężyć","緊張する","to strain","4y","aorist","0","0"
"5147","natłuścić","natłuśc","natłuści","natłuścić","グリース","grease","4","aorist","0","0"
"5148","nauczyć","nauczy","naucz","nauczyć","学び","learn","4y","aorist","0","0"
"5149","naumieć","naumiej","naumiej","naumieć","理解する","understand","2","aorist","0","0"
"5150","naurągać","naurąg","naurąg","naurągać","乱用","abuse","1","aorist","0","0"
"5151","nawalić","nawal","nawali","nawalić","ねじ込みます","screw up","4","aorist","0","0"
"5152","nawiedzić","nawiedz","nawiedzi","nawiedzić","訪問する","to visit","4","aorist","0","0"
"5153","nawilżyć","nawilży","nawilż","nawilżyć","保湿","moisturize","4y","aorist","0","0"
"5154","nawinąć","nawinie","nawin","nawinąć","巻き上げます","to wind up","3","aorist","0","0"
"5155","nawiązać","nawiąz","nawiąz","nawiązać","接続する","make a connection","1","aorist","0","0"
"5156","nawrócić","nawróc","nawróci","nawrócić","変換","convert","4","aorist","0","0"
"5157","nawyknąć","nawyknie","nawykn","nawyknąć","慣れる","get used to","3","aorist","0","0"
"5158","nawymyślać","nawymyśl","nawymyśl","nawymyślać","発明","invent","1","aorist","0","0"
"5159","nazbierać","nazbier","nazbier","nazbierać","収集","collect","1","aorist","0","0"
"5160","naznaczyć","naznaczy","naznacz","naznaczyć","マーク","mark","4y","aorist","0","0"
"5161","nazwać","nazw","nazw","nazwać","名前","name","1","aorist","0","0"
"5162","naćpać","naćp","naćp","naćpać","高くなる","get high","1","aorist","0","0"
"5163","naładować","naładuje","naładuj","naładować","充電","charge","denomitive","aorist","0","0"
"5164","nałożyć","nałoży","nałoż","nałożyć","課す","impose","4y","aorist","0","0"
"5165","naśmiecić","naśmiec","naśmieci","naśmiecić","混乱させる","make a mess","4","aorist","0","0"
"5166","niechać","niech","niech","niechać","それをしましょう","let it","1","aorist","0","0"
"5167","niuchnąć","niuchnie","niuchn","niuchnąć","スニフ","sniff","3","aorist","0","0"
"5168","obaczyć","obaczy","obacz","obaczyć","見る","see","4y","aorist","0","0"
"5169","obalić","obal","obali","obalić","打倒","overthrow","4","aorist","0","0"
"5170","obandażować","obandażuje","obandażuj","obandażować","シース","sheathe","denomitive","aorist","0","0"
"5171","obarczyć","obarczy","obarcz","obarczyć","負担","burden","4y","aorist","0","0"
"5172","obcałować","obcałuje","obcałuj","obcałować","接吻","kiss","denomitive","aorist","0","0"
"5173","obciągnąć","obciągnie","obciągn","obciągnąć","ドレス","dress","3","aorist","0","0"
"5174","obciąć","obcinie","obcin","obciąć","切る","cut","3","aorist","0","0"
"5175","obciążyć","obciąży","obciąż","obciążyć","負担","burden","4y","aorist","0","0"
"5176","obczaić","obcza","obczai","obczaić","チェックアウト","check out","4","aorist","0","0"
"5177","obdarzyć","obdarzy","obdarz","obdarzyć","授けます","bestow","4y","aorist","0","0"
